,FIPS,Jan_p,Feb_p,Mar_p,Apr_p,May_p,Jun_p,Jul_p,Aug_p,Sep_p,Oct_p,Nov_p,Dec_p,Jan_t,Feb_t,Mar_t,Apr_t,May_t,Jun_t,Jul_t,Aug_t,Sep_t,Oct_t,Nov_t,Dec_t,Jan_soi,Feb_soi,Mar_soi,Apr_soi,May_soi,Jun_soi,Jul_soi,Aug_soi,Sep_soi,Oct_soi,Nov_soi,Dec_soi,snow
13,01049,2.955,8.785,3.3983333333333325,4.045,13.101666666666668,4.111666666666667,5.02,5.004999999999999,5.261666666666667,0.7550000000000001,5.029999999999999,4.028333333333333,33.65591397849463,40.13716814159292,51.39650537634409,57.476388888888884,64.15591397849462,68.8375,73.54435483870968,75.04166666666666,68.05972222222222,57.45564516129032,53.49861111111111,38.622311827956985,-0.2,-0.7,-0.3,-0.1,-0.3,-0.6,0.3,0.1,-0.1,0.0,-0.3,1.1,2.4333333333333327
14,01049,4.753333333333335,4.948333333333333,3.5516666666666663,2.8033333333333332,3.731666666666667,7.173333333333333,5.658333333333334,3.866666666666667,9.646666666666667,3.6416666666666666,11.604999999999999,5.736666666666666,37.600806451612904,38.83333333333333,51.8763440860215,55.3125,67.27822580645162,71.49444444444444,73.67876344086022,71.07123655913978,68.65694444444443,61.29166666666667,52.902777777777786,39.23252688172043,-1.3,1.2,0.4,-0.9,1.0,-0.8,-0.5,-0.3,-0.3,-0.1,-0.7,-0.8,0.6666666666666666
15,01049,2.2199999999999998,4.088333333333333,4.11,3.9483333333333333,2.369166666666666,4.411666666666667,9.185833333333335,3.743333333333333,1.6183333333333334,0.5533333333333333,4.584166666666667,4.201666666666668,43.72043010752689,43.65191740412979,45.932795698924735,55.55972222222222,60.27956989247312,70.64499999999998,75.07338709677421,75.58064516129032,70.93083333333334,59.12096774193548,50.095833333333324,36.07983870967742,0.3,-3.1,0.3,-0.6,-0.8,0.4,0.2,-0.3,0.4,1.2,-0.2,0.0,0.0
16,01049,5.821666666666668,3.2041666666666666,2.5249999999999995,5.727500000000001,3.646333333333333,1.9660000000000002,2.164,2.293,4.884,6.749500000000001,4.041,2.2940000000000005,44.35000000000001,38.23805309734513,48.78064516129032,61.27333333333333,63.49623655913979,71.45444444444443,76.58387096774193,78.32043010752689,66.57833333333332,55.212365591397855,47.33388888888888,43.428494623655915,1.7,0.1,1.8,1.1,-0.5,-0.2,-0.6,-1.0,-0.6,-1.3,0.1,-0.3,1.55
17,01049,3.4865,2.412,1.626,4.55,0.7955000000000001,2.0261666666666667,5.6555,2.5345,4.255999999999999,2.734,2.8670476190476193,3.752238095238096,40.979032258064514,37.01356932153393,54.444623655913986,53.103888888888896,65.82311827956988,73.16944444444445,72.83548387096775,79.48548387096771,71.23111111111112,62.17580645161289,47.797777777777775,45.33494623655914,-0.8,-0.1,0.2,-0.1,-0.1,0.5,-0.3,0.4,0.2,0.7,0.9,1.7,0.20000000000000004
18,01049,4.389380952380953,5.208333333333333,5.016761904761904,4.949904761904762,4.355333333333333,1.0521428571428573,3.7834523809523803,7.044190476190477,1.6959642857142858,2.5526785714285714,2.4777857142857145,10.793630952380951,37.119354838709675,42.40412979351033,48.398924731182795,57.67,62.799193548387095,72.68916666666668,74.24758064516129,73.34354838709677,69.84750000000001,57.70483870967742,44.725,42.92258064516129,1.8,2.6,1.4,0.7,-0.1,0.6,0.3,1.0,1.2,1.3,1.3,1.4,0.0
19,01049,6.784523809523809,2.8886190476190476,5.175238095238096,4.2125,9.058095238095236,1.8089880952380952,3.4472619047619046,3.5067857142857144,7.931535714285714,7.859821428571429,3.600130952380953,8.129857142857142,38.0733870967742,41.0660766961652,50.60672043010753,55.24722222222222,65.2741935483871,73.42777777777776,72.01451612903227,73.63333333333333,69.05055555555556,56.28172043010753,48.63222222222222,38.465591397849465,1.1,1.9,0.4,0.8,-0.1,0.1,0.2,-0.2,0.3,-1.2,-0.6,-0.7,0.08333333333333333
20,01049,5.635904761904762,3.4305833333333333,5.673690476190477,5.566880952380953,6.636071428571428,3.3874761904761908,4.472499999999999,2.6610714285714288,1.6298214285714285,3.809305555555556,3.643392857142857,2.95561507936508,33.44462365591398,33.91445427728613,45.16989247311829,58.59666666666666,66.84462365591398,74.9263888888889,77.20591397849462,78.50322580645161,71.20611111111113,58.42204301075269,49.08222222222222,33.07822580645161,-1.1,-1.5,-0.7,1.2,0.9,0.4,1.8,1.8,2.2,1.7,1.3,2.9,5.845119047619049
21,01049,5.138392857142856,2.2253095238095235,11.367142857142856,7.349559523809523,2.5267857142857144,6.0285,5.079261904761905,2.1856190476190474,11.517678571428569,1.3549999999999998,7.264285714285715,6.242023809523809,34.30403225806452,42.71238938053098,50.921774193548394,59.52250000000001,63.91854838709678,74.29749999999999,76.3758064516129,75.40725806451613,65.89666666666666,55.66935483870969,50.505,44.11048387096775,2.3,2.7,2.5,1.9,0.4,0.2,1.0,0.4,1.0,0.8,1.1,2.5,7.314285714285714
22,01049,6.730595238095239,3.3935833333333334,4.67,2.455654761904762,2.962142857142857,3.810416666666667,5.360952380952381,3.935476190476191,6.626666666666667,3.248611111111111,1.4677976190476192,7.216130952380952,43.58225806451612,44.32743362831859,58.34758064516129,58.87833333333334,68.06075268817204,71.08833333333332,77.18387096774194,72.90967741935485,67.455,57.71048387096774,45.98666666666666,46.762096774193544,1.1,0.5,0.7,-0.3,0.0,-0.4,0.0,-0.2,0.2,0.3,0.3,-0.6,0.0
23,01049,9.223353174603174,5.049603174603176,4.713035714285715,7.679821428571429,5.151396825396826,4.3014206349206345,7.235972222222221,4.4274603174603175,3.550873015873016,0.3829166666666667,5.159214285714287,9.29702380952381,43.583064516129035,40.425663716814164,43.017741935483876,56.50277777777778,62.72392473118279,72.3825,72.58145161290322,72.19543010752687,68.78472222222223,58.49139784946236,45.71583333333332,42.564516129032256,-0.1,-0.2,1.5,0.2,0.8,1.2,0.8,0.2,0.3,-0.1,0.7,0.1,0.7291666666666667
24,01049,2.215059523809524,5.591619047619048,3.3809523809523814,9.01547619047619,2.739047619047619,6.271428571428571,3.199761904761904,2.7637500000000004,2.1194642857142854,7.048749999999999,3.439166666666666,6.064880952380952,31.087096774193554,40.114749262536876,46.58225806451613,57.10611111111112,64.52983870967742,72.01333333333335,71.54516129032258,73.24435483870967,70.82166666666666,59.78709677419355,42.423333333333325,44.094354838709684,1.4,0.1,-0.9,0.8,0.5,0.2,-0.2,-0.7,-0.7,-0.6,-0.9,-0.6,3.3571428571428568
25,01049,3.7031071428571423,4.027535714285715,3.963511904761905,6.441845238095238,2.786845238095238,2.5563095238095235,3.671071428571429,7.1781547619047625,2.485535714285714,4.551011904761904,5.451488095238095,12.310357142857143,37.27956989247313,33.101474926253694,50.30107526881721,59.219166666666666,66.34059139784947,73.93083333333334,76.23279569892475,72.76666666666667,68.11222222222221,58.820430107526875,53.248333333333335,51.56397849462365,-0.8,0.2,-0.7,0.0,-0.7,-0.6,-1.1,-1.4,-1.6,-1.7,-0.5,-0.6,13.532499999999999
26,04001,0.6051130952380951,1.134995879120879,0.8222577838827838,0.6349487179487179,0.7958333333333332,0.27771428571428575,3.3252499999999996,2.0062298534798533,2.873687271062271,0.5452916666666667,1.6132916666666666,2.993231684981685,27.581537637989253,29.740309248273853,38.51638549622421,46.41810846560846,51.77426632507278,64.0457326932327,65.0758223854998,61.82954706583739,58.96007992007992,47.71988817633979,37.59029100529099,25.08900722932981,-0.1,-1.8,-0.4,0.2,1.2,0.3,0.5,-0.2,-0.7,0.3,-0.5,-0.2,28.464459706959705
27,04001,1.3032898351648352,0.3842440476190477,2.577567765567765,0.03494505494505495,0.0,0.8516991758241759,1.9157504578754576,2.4224226190476195,1.1544464285714287,0.5087870879120879,2.04503021978022,2.1176359890109886,26.98725924613022,34.83758601280725,35.2219402461338,43.10943806193805,51.50050433437531,58.81037185037185,65.1777972027972,64.75129896984737,58.83083499833501,50.95807337823467,37.495776168276166,28.91045433061562,0.6,0.3,-0.7,-0.6,-1.0,-0.1,0.0,-0.4,-1.5,-1.0,-0.7,-1.8,15.099913003663005
28,04001,1.1414940476190476,1.0504404761904764,1.5880036630036627,0.749577380952381,3.6981868131868136,0.3320416666666666,2.2771250000000003,4.482988095238095,0.9369821428571429,1.1384166666666669,0.6521369047619048,3.4333448218448215,24.971381306865172,33.14110343933353,38.76058430816495,47.95008699633699,53.0025968655001,58.81264346764346,63.709083658277216,63.28692445547286,58.670933233433225,51.516217653314435,33.73676536426536,25.531655441332866,-2.9,-0.9,-2.0,-1.0,0.3,-0.6,-0.6,0.4,0.1,-1.4,-0.7,-0.6,20.93542166167166
29,04001,4.602564102564103,2.4166833166833164,1.1606936396936398,0.19804166666666662,0.7721470196470198,0.2567912087912088,0.32142857142857145,3.5487362637362643,0.8731721611721612,1.4846117216117216,1.6137612387612386,0.46783516483516485,32.39589066847131,32.922572118147336,39.504070660522274,45.40309523809524,53.21139653357395,59.884189421689406,65.62070026747446,63.711805935999486,57.64935342435343,48.172632027470726,34.94199300699301,30.00015736951221,-0.9,-0.7,-0.5,-1.2,-0.3,-0.8,-0.8,-0.9,-0.7,-1.1,-0.1,0.2,3.454065934065934
30,04001,0.508956043956044,1.5854798534798533,1.2594871794871796,0.5433553113553112,0.9500952380952381,0.8332582417582417,1.5194945054945055,2.7464102564102566,2.6328901098901096,1.8799523809523808,2.520987179487179,1.3916651126651125,31.10941504731827,30.175413671873855,39.58730355665839,44.530698745698736,51.56596951435662,64.1225396825397,66.48382074914333,66.05755642207255,58.18247557997559,45.79415691835047,34.880880785880784,32.431814959234316,-0.1,0.3,-0.7,-1.3,-0.7,-0.4,-1.3,-1.2,-1.6,-1.1,-0.6,-1.2,9.300268065268064
